"","variety","variety_ID","clone_ID","clone_num","year","bud_day","flow_day","ver_day","mat_day","notes","BB","FLOW","VER","MAT","review","DiffBudMat","DiffBudFlow","DiffFlowVer","DiffVerMat","DiffBudVer"
"13562","Terret",NA,"512S2",NA,1994,"21/3/1994","","","",NA,1994-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13563","Carignan noir",NA,"512S5",NA,1994,"10/3/1994","","","",NA,1994-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13564","Carignan noir",NA,"512S6",NA,1994,"10/3/1994","","","",NA,1994-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13565","Carignan noir",NA,"512S9",NA,1994,"14/3/1994","","","",NA,1994-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13566","Carignan noir",NA,"513A1",NA,1994,"10/3/1994","","","",NA,1994-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13567","Grenache noir",NA,"514S6",NA,1994,"14/3/1994","","","",NA,1994-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13568","Grenache noir",NA,"514S7",NA,1994,"14/3/1994","","","",NA,1994-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13569","Grenache noir",NA,"514S8",NA,1994,"10/3/1994","","","",NA,1994-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13570","Grenache noir",NA,"514S9",NA,1994,"10/3/1994","","","",NA,1994-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13571","Ugni blanc",NA,"518A1",NA,1994,"18/3/1994","","","",NA,1994-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13572","Ugni blanc",NA,"518A2",NA,1994,"24/3/1994","","","",NA,1994-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13573","Danugue",NA,"911S4",NA,1976,"","","19/8/1976","",NA,NA,NA,1976-08-19,NA,NA,NA,NA,NA,NA,NA
"13574","Danugue",NA,"911S4",NA,1977,"","","30/8/1977","",NA,NA,NA,1977-08-30,NA,NA,NA,NA,NA,NA,NA
"13575","Danugue",NA,"911S4",NA,1978,"","","25/8/1978","",NA,NA,NA,1978-08-25,NA,NA,NA,NA,NA,NA,NA
"13576","Danugue",NA,"97A6",NA,1976,"","","6/8/1976","",NA,NA,NA,1976-08-06,NA,NA,NA,NA,NA,NA,NA
"13577","Danugue",NA,"97A6",NA,1977,"","","30/8/1977","",NA,NA,NA,1977-08-30,NA,NA,NA,NA,NA,NA,NA
"13578","Danugue",NA,"97A6",NA,1978,"","","17/8/1978","",NA,NA,NA,1978-08-17,NA,NA,NA,NA,NA,NA,NA
"13579","Danugue",NA,"105S9",NA,1976,"","","13/8/1976","",NA,NA,NA,1976-08-13,NA,NA,NA,NA,NA,NA,NA
"13580","Danugue",NA,"105S9",NA,1977,"","","22/8/1977","",NA,NA,NA,1977-08-22,NA,NA,NA,NA,NA,NA,NA
"13581","Danugue",NA,"105S9",NA,1978,"","","25/8/1978","",NA,NA,NA,1978-08-25,NA,NA,NA,NA,NA,NA,NA
"13582","Danugue",NA,"817A6",NA,1976,"","","12/8/1976","",NA,NA,NA,1976-08-12,NA,NA,NA,NA,NA,NA,NA
"13583","Danugue",NA,"817A6",NA,1977,"","","22/8/1977","",NA,NA,NA,1977-08-22,NA,NA,NA,NA,NA,NA,NA
"13584","Danugue",NA,"817A6",NA,1978,"","","28/8/1978","",NA,NA,NA,1978-08-28,NA,NA,NA,NA,NA,NA,NA
"13585","Danugue",NA,"105S4",NA,1976,"","","16/8/1979","",NA,NA,NA,1979-08-16,NA,NA,NA,NA,NA,NA,NA
"13586","Danugue",NA,"105S4",NA,1977,"","","1/9/1980","",NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA,NA
"13587","Danugue",NA,"105S4",NA,1978,"","","14/8/1981","",NA,NA,NA,1981-08-14,NA,NA,NA,NA,NA,NA,NA
"13588","Danugue","3","",NA,1976,"","","19/8/1976","",NA,NA,NA,1976-08-19,NA,NA,NA,NA,NA,NA,NA
"13589","Danugue","3","",NA,1977,"","","30/8/1977","",NA,NA,NA,1977-08-30,NA,NA,NA,NA,NA,NA,NA
"13590","Danugue","3","",NA,1978,"","","25/8/1978","",NA,NA,NA,1978-08-25,NA,NA,NA,NA,NA,NA,NA
"13591","Danugue","5","",NA,1976,"","","6/8/1976","",NA,NA,NA,1976-08-06,NA,NA,NA,NA,NA,NA,NA
"13592","Danugue","5","",NA,1977,"","","30/8/1977","",NA,NA,NA,1977-08-30,NA,NA,NA,NA,NA,NA,NA
"13593","Danugue","5","",NA,1978,"","","17/8/1978","",NA,NA,NA,1978-08-17,NA,NA,NA,NA,NA,NA,NA
"13594","Danugue","8","",NA,1976,"","","13/8/1976","",NA,NA,NA,1976-08-13,NA,NA,NA,NA,NA,NA,NA
"13595","Danugue","8","",NA,1977,"","","22/8/1977","",NA,NA,NA,1977-08-22,NA,NA,NA,NA,NA,NA,NA
"13596","Danugue","8","",NA,1978,"","","25/8/1978","",NA,NA,NA,1978-08-25,NA,NA,NA,NA,NA,NA,NA
"13597","Danugue","98","",NA,1976,"","","12/8/1976","",NA,NA,NA,1976-08-12,NA,NA,NA,NA,NA,NA,NA
"13598","Danugue","98","",NA,1977,"","","22/8/1977","",NA,NA,NA,1977-08-22,NA,NA,NA,NA,NA,NA,NA
"13599","Danugue","98","",NA,1978,"","","28/8/1978","",NA,NA,NA,1978-08-28,NA,NA,NA,NA,NA,NA,NA
"13600","Danugue","6","",NA,1979,"","","16/8/1979","",NA,NA,NA,1979-08-16,NA,NA,NA,NA,NA,NA,NA
"13601","Danugue","6","",NA,1980,"","","1/9/1980","",NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA,NA
"13602","Danugue","6","",NA,1981,"","","14/8/1981","",NA,NA,NA,1981-08-14,NA,NA,NA,NA,NA,NA,NA
"13603","Pinot Noir",NA,"712A7","1",1976,"","","6/8/1976","",NA,NA,NA,1976-08-06,NA,NA,NA,NA,NA,NA,NA
"13604","Pinot Noir",NA,"712A7","1",1977,"","","12/8/1977","",NA,NA,NA,1977-08-12,NA,NA,NA,NA,NA,NA,NA
"13605","Pinot Noir",NA,"712A7","1",1978,"","","18/8/1978","",NA,NA,NA,1978-08-18,NA,NA,NA,NA,NA,NA,NA
"13606","Pinot Noir",NA,"1111A9","2",1976,"","","6/8/1976","",NA,NA,NA,1976-08-06,NA,NA,NA,NA,NA,NA,NA
"13607","Pinot Noir",NA,"1111A9","2",1977,"","","22/8/1977","",NA,NA,NA,1977-08-22,NA,NA,NA,NA,NA,NA,NA
"13608","Pinot Noir",NA,"1111A9","2",1978,"","","17/8/1978","",NA,NA,NA,1978-08-17,NA,NA,NA,NA,NA,NA,NA
"13609","Pinot Noir",NA,"127A6","3",1980,"","","21/8/1980","",NA,NA,NA,1980-08-21,NA,NA,NA,NA,NA,NA,NA
"13610","Pinot Noir",NA,"127A6","3",1981,"","","10/8/1981","",NA,NA,NA,1981-08-10,NA,NA,NA,NA,NA,NA,NA
"13611","Pinot Noir",NA,"127A6","3",1982,"","","22/7/1982","",NA,NA,NA,1982-07-22,NA,NA,NA,NA,NA,NA,NA
"13612","Pinot Noir",NA,"716A8","5",1976,"","","2/8/1976","",NA,NA,NA,1976-08-02,NA,NA,NA,NA,NA,NA,NA
"13613","Pinot Noir",NA,"716A8","5",1977,"","","16/8/1977","",NA,NA,NA,1977-08-16,NA,NA,NA,NA,NA,NA,NA
"13614","Pinot Noir",NA,"716A8","5",1978,"","","22/8/1978","",NA,NA,NA,1978-08-22,NA,NA,NA,NA,NA,NA,NA
"13615","Pinot Noir",NA,"714S6","6",1976,"","","6/8/1976","",NA,NA,NA,1976-08-06,NA,NA,NA,NA,NA,NA,NA
"13616","Pinot Noir",NA,"714S6","6",1977,"","","30/8/1977","",NA,NA,NA,1977-08-30,NA,NA,NA,NA,NA,NA,NA
"13617","Pinot Noir",NA,"714S6","6",1979,"","","9/8/1979","",NA,NA,NA,1979-08-09,NA,NA,NA,NA,NA,NA,NA
"13618","Pinot Noir",NA,"94S4","7",1976,"","","2/8/1976","",NA,NA,NA,1976-08-02,NA,NA,NA,NA,NA,NA,NA
"13619","Pinot Noir",NA,"94S4","7",1977,"","","12/8/1977","",NA,NA,NA,1977-08-12,NA,NA,NA,NA,NA,NA,NA
"13620","Pinot Noir",NA,"94S4","7",1978,"","","16/8/1978","",NA,NA,NA,1978-08-16,NA,NA,NA,NA,NA,NA,NA
"13621","Pinot Noir",NA,"817S9","8",1976,"","","6/8/1976","",NA,NA,NA,1976-08-06,NA,NA,NA,NA,NA,NA,NA
"13622","Pinot Noir",NA,"817S9","8",1977,"","","12/8/1977","",NA,NA,NA,1977-08-12,NA,NA,NA,NA,NA,NA,NA
"13623","Pinot Noir",NA,"817S9","8",1978,"","","16/8/1978","",NA,NA,NA,1978-08-16,NA,NA,NA,NA,NA,NA,NA
"13624","Pinot Noir",NA,"94A6","9",1976,"","","9/8/1976","",NA,NA,NA,1976-08-09,NA,NA,NA,NA,NA,NA,NA
"13625","Pinot Noir",NA,"94A6","9",1977,"","","16/8/1977","",NA,NA,NA,1977-08-16,NA,NA,NA,NA,NA,NA,NA
"13626","Pinot Noir",NA,"94A6","9",1979,"","","13/8/1979","",NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA,NA
"13627","Pinot Noir",NA,"527S4","10",1981,"","","17/8/1981","",NA,NA,NA,1981-08-17,NA,NA,NA,NA,NA,NA,NA
"13628","Pinot Noir",NA,"527S4","10",1982,"","","6/8/1982","",NA,NA,NA,1982-08-06,NA,NA,NA,NA,NA,NA,NA
"13629","Pinot Noir",NA,"527S4","10",1983,"","","5/8/1983","",NA,NA,NA,1983-08-05,NA,NA,NA,NA,NA,NA,NA
"13630","Pinot Noir",NA,"527A7","11",1983,"","","12/8/1983","",NA,NA,NA,1983-08-12,NA,NA,NA,NA,NA,NA,NA
"13631","Pinot Noir",NA,"527A7","11",1984,"","","23/8/1984","",NA,NA,NA,1984-08-23,NA,NA,NA,NA,NA,NA,NA
"13632","Chasselas",NA,"1017S5",NA,1979,"","","","6/8/1979",NA,NA,NA,NA,1979-08-06,NA,NA,NA,NA,NA,NA
"13633","Chasselas",NA,"1017S5",NA,1980,"","","","19/8/1980",NA,NA,NA,NA,1980-08-19,NA,NA,NA,NA,NA,NA
"13634","Chasselas",NA,"1017S5",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13635","Chasselas",NA,"1017S5",NA,1982,"","","","12/8/1982",NA,NA,NA,NA,1982-08-12,NA,NA,NA,NA,NA,NA
"13636","Chasselas",NA,"1017S5",NA,1983,"","","","19/8/1983",NA,NA,NA,NA,1983-08-19,NA,NA,NA,NA,NA,NA
"13637","Chasselas",NA,"1017S5",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13638","Chasselas",NA,"1017S5",NA,1985,"","","","19/8/1985",NA,NA,NA,NA,1985-08-19,NA,NA,NA,NA,NA,NA
"13639","Chasselas",NA,"1017S5",NA,1986,"","","","14/8/1986",NA,NA,NA,NA,1986-08-14,NA,NA,NA,NA,NA,NA
"13640","Chasselas",NA,"1017S5",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13641","Chasselas",NA,"1017S5",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13642","Chasselas",NA,"1017S6",NA,1979,"","","","6/8/1979",NA,NA,NA,NA,1979-08-06,NA,NA,NA,NA,NA,NA
"13643","Chasselas",NA,"1017S6",NA,1980,"","","","25/8/1980",NA,NA,NA,NA,1980-08-25,NA,NA,NA,NA,NA,NA
"13644","Chasselas",NA,"1017S6",NA,1981,"","","","25/8/1981",NA,NA,NA,NA,1981-08-25,NA,NA,NA,NA,NA,NA
"13645","Chasselas",NA,"1017S6",NA,1982,"","","","12/8/1982",NA,NA,NA,NA,1982-08-12,NA,NA,NA,NA,NA,NA
"13646","Chasselas",NA,"1017S6",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13647","Chasselas",NA,"1017S6",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13648","Chasselas",NA,"1017S6",NA,1985,"","","","19/8/1985",NA,NA,NA,NA,1985-08-19,NA,NA,NA,NA,NA,NA
"13649","Chasselas",NA,"1017S6",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13650","Chasselas",NA,"1017S6",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13651","Chasselas",NA,"1017S6",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13652","Chasselas",NA,"1017S8",NA,1979,"","","","13/8/1979",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"13653","Chasselas",NA,"1017S8",NA,1980,"","","","25/8/1980",NA,NA,NA,NA,1980-08-25,NA,NA,NA,NA,NA,NA
"13654","Chasselas",NA,"1017S8",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13655","Chasselas",NA,"1017S8",NA,1982,"","","","12/8/1982",NA,NA,NA,NA,1982-08-12,NA,NA,NA,NA,NA,NA
"13656","Chasselas",NA,"1017S8",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13657","Chasselas",NA,"1017S8",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13658","Chasselas",NA,"1017S8",NA,1986,"","","","14/8/1986",NA,NA,NA,NA,1986-08-14,NA,NA,NA,NA,NA,NA
"13659","Chasselas",NA,"1017S8",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13660","Chasselas",NA,"1017S8",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13661","Chasselas",NA,"1018A1",NA,1979,"","","","13/8/1979",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"13662","Chasselas",NA,"1018A1",NA,1980,"","","","25/8/1980",NA,NA,NA,NA,1980-08-25,NA,NA,NA,NA,NA,NA
"13663","Chasselas",NA,"1018A1",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13664","Chasselas",NA,"1018A1",NA,1982,"","","","17/8/1982",NA,NA,NA,NA,1982-08-17,NA,NA,NA,NA,NA,NA
"13665","Chasselas",NA,"1018A1",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13666","Chasselas",NA,"1018A1",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13667","Chasselas",NA,"1018A1",NA,1988,"","","","16/8/1988",NA,NA,NA,NA,1988-08-16,NA,NA,NA,NA,NA,NA
"13668","Chasselas",NA,"1018A4",NA,1979,"","","","13/8/1979",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"13669","Chasselas",NA,"1018A4",NA,1980,"","","","25/8/1980",NA,NA,NA,NA,1980-08-25,NA,NA,NA,NA,NA,NA
"13670","Chasselas",NA,"1018A4",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13671","Chasselas",NA,"1018A4",NA,1982,"","","","12/8/1982",NA,NA,NA,NA,1982-08-12,NA,NA,NA,NA,NA,NA
"13672","Chasselas",NA,"1018A4",NA,1986,"","","","14/8/1986",NA,NA,NA,NA,1986-08-14,NA,NA,NA,NA,NA,NA
"13673","Chasselas",NA,"1018A4",NA,1988,"","","","16/8/1988",NA,NA,NA,NA,1988-08-16,NA,NA,NA,NA,NA,NA
"13674","Chasselas",NA,"1018A8",NA,1979,"","","","6/8/1979",NA,NA,NA,NA,1979-08-06,NA,NA,NA,NA,NA,NA
"13675","Chasselas",NA,"1018A8",NA,1980,"","","","1/9/1980",NA,NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA
"13676","Chasselas",NA,"1018A8",NA,1981,"","","","25/8/1981",NA,NA,NA,NA,1981-08-25,NA,NA,NA,NA,NA,NA
"13677","Chasselas",NA,"1018A8",NA,1982,"","","","17/8/1982",NA,NA,NA,NA,1982-08-17,NA,NA,NA,NA,NA,NA
"13678","Chasselas",NA,"1018A8",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13679","Chasselas",NA,"1018A8",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13680","Chasselas",NA,"1018A8",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13681","Chasselas",NA,"1018A8",NA,1987,"","","","20/8/1987",NA,NA,NA,NA,1987-08-20,NA,NA,NA,NA,NA,NA
"13682","Chasselas",NA,"1018A8",NA,1988,"","","","16/8/1988",NA,NA,NA,NA,1988-08-16,NA,NA,NA,NA,NA,NA
"13683","Chasselas",NA,"1018A9",NA,1979,"","","","6/8/1979",NA,NA,NA,NA,1979-08-06,NA,NA,NA,NA,NA,NA
"13684","Chasselas",NA,"1018A9",NA,1980,"","","","1/9/1980",NA,NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA
"13685","Chasselas",NA,"1018A9",NA,1981,"","","","25/8/1981",NA,NA,NA,NA,1981-08-25,NA,NA,NA,NA,NA,NA
"13686","Chasselas",NA,"1018A9",NA,1982,"","","","17/8/1982",NA,NA,NA,NA,1982-08-17,NA,NA,NA,NA,NA,NA
"13687","Chasselas",NA,"1018A9",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13688","Chasselas",NA,"1018A9",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13689","Chasselas",NA,"1018A9",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13690","Chasselas",NA,"1018A9",NA,1987,"","","","20/8/1986",NA,NA,NA,NA,1986-08-20,NA,NA,NA,NA,NA,NA
"13691","Chasselas",NA,"1018A9",NA,1988,"","","","16/8/1988",NA,NA,NA,NA,1988-08-16,NA,NA,NA,NA,NA,NA
"13692","Chasselas",NA,"1018S2",NA,1979,"","","","13/8/1979",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"13693","Chasselas",NA,"1018S2",NA,1980,"","","","1/9/1980",NA,NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA
"13694","Chasselas",NA,"1018S2",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13695","Chasselas",NA,"1018S2",NA,1982,"","","","17/8/1982",NA,NA,NA,NA,1982-08-17,NA,NA,NA,NA,NA,NA
"13696","Chasselas",NA,"1018S2",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13697","Chasselas",NA,"1018S2",NA,1986,"","","","18/9/1986",NA,NA,NA,NA,1986-09-18,NA,NA,NA,NA,NA,NA
"13698","Chasselas",NA,"1018S2",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13699","Chasselas",NA,"1018S2",NA,1988,"","","","16/8/1988",NA,NA,NA,NA,1988-08-16,NA,NA,NA,NA,NA,NA
"13700","Chasselas",NA,"1018S3",NA,1979,"","","","13/8/1979",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"13701","Chasselas",NA,"1018S3",NA,1980,"","","","1/9/1980",NA,NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA
"13702","Chasselas",NA,"1018S3",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13703","Chasselas",NA,"1018S3",NA,1982,"","","","17/8/1982",NA,NA,NA,NA,1982-08-17,NA,NA,NA,NA,NA,NA
"13704","Chasselas",NA,"1018S3",NA,1983,"","","","23/8/1983",NA,NA,NA,NA,1983-08-23,NA,NA,NA,NA,NA,NA
"13705","Chasselas",NA,"1018S3",NA,1986,"","","","18/9/1986",NA,NA,NA,NA,1986-09-18,NA,NA,NA,NA,NA,NA
"13706","Chasselas",NA,"1018S3",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13707","Chasselas",NA,"1018S3",NA,1988,"","","","16/8/1988",NA,NA,NA,NA,1988-08-16,NA,NA,NA,NA,NA,NA
"13708","Chasselas",NA,"1018S7",NA,1979,"","","","13/8/1979",NA,NA,NA,NA,1979-08-13,NA,NA,NA,NA,NA,NA
"13709","Chasselas",NA,"1018S7",NA,1980,"","","","1/9/1980",NA,NA,NA,NA,1980-09-01,NA,NA,NA,NA,NA,NA
"13710","Chasselas",NA,"1018S7",NA,1981,"","","","18/8/1981",NA,NA,NA,NA,1981-08-18,NA,NA,NA,NA,NA,NA
"13711","Chasselas",NA,"1018S7",NA,1982,"","","","12/8/1982",NA,NA,NA,NA,1982-08-12,NA,NA,NA,NA,NA,NA
"13712","Chasselas",NA,"1018S7",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13713","Chasselas",NA,"1018S7",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13714","Chasselas",NA,"1018S7",NA,1985,"","","","14/8/1985",NA,NA,NA,NA,1985-08-14,NA,NA,NA,NA,NA,NA
"13715","Chasselas",NA,"1018S7",NA,1986,"","","","14/8/1986",NA,NA,NA,NA,1986-08-14,NA,NA,NA,NA,NA,NA
"13716","Chasselas",NA,"1018S7",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13717","Chasselas",NA,"1018S7",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13718","Chasselas",NA,"610A1",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13719","Chasselas",NA,"610A1",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13720","Chasselas",NA,"610A1",NA,1985,"","","","14/8/1985",NA,NA,NA,NA,1985-08-14,NA,NA,NA,NA,NA,NA
"13721","Chasselas",NA,"610A1",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13722","Chasselas",NA,"610A1",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13723","Chasselas",NA,"610A1",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13725","Chasselas",NA,"911A7",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13726","Chasselas",NA,"911A7",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13727","Chasselas",NA,"911A7",NA,1985,"","","","19/8/1985",NA,NA,NA,NA,1985-08-19,NA,NA,NA,NA,NA,NA
"13728","Chasselas",NA,"911A7",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13730","Chasselas",NA,"911A8",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13731","Chasselas",NA,"911A8",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13732","Chasselas",NA,"911A8",NA,1985,"","","","12/8/1985",NA,NA,NA,NA,1985-08-12,NA,NA,NA,NA,NA,NA
"13733","Chasselas",NA,"911A8",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13735","Chasselas",NA,"1213A6",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13736","Chasselas",NA,"1213A6",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13737","Chasselas",NA,"1213A6",NA,1985,"","","","12/8/1985",NA,NA,NA,NA,1985-08-12,NA,NA,NA,NA,NA,NA
"13738","Chasselas",NA,"1213A6",NA,1986,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13739","Chasselas",NA,"1213A6",NA,1989,"","","","7/8/1989",NA,NA,NA,NA,1989-08-07,NA,NA,NA,NA,NA,NA
"13740","Chasselas",NA,"1213A7",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13741","Chasselas",NA,"1213A7",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13742","Chasselas",NA,"1213A7",NA,1985,"","","","14/8/1985",NA,NA,NA,NA,1985-08-14,NA,NA,NA,NA,NA,NA
"13743","Chasselas",NA,"1213A7",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13745","Chasselas",NA,"1213A9",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13746","Chasselas",NA,"1213A9",NA,1984,"","","","27/8/1984",NA,NA,NA,NA,1984-08-27,NA,NA,NA,NA,NA,NA
"13748","Chasselas",NA,"1115A5",NA,1983,"","","","18/8/1983",NA,NA,NA,NA,1983-08-18,NA,NA,NA,NA,NA,NA
"13749","Chasselas",NA,"1115A5",NA,1984,"","","","20/8/1984",NA,NA,NA,NA,1984-08-20,NA,NA,NA,NA,NA,NA
"13750","Chasselas",NA,"911A6",NA,1985,"","","","14/8/1985",NA,NA,NA,NA,1985-08-14,NA,NA,NA,NA,NA,NA
"13751","Chasselas",NA,"911A6",NA,1987,"","","","18/8/1986",NA,NA,NA,NA,1986-08-18,NA,NA,NA,NA,NA,NA
"13752","Chasselas",NA,"610A3",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13753","Chasselas",NA,"610A5",NA,1987,"","","","17/8/1987",NA,NA,NA,NA,1987-08-17,NA,NA,NA,NA,NA,NA
"13754","Chasselas",NA,"610A2",NA,1988,"","","","12/8/1988",NA,NA,NA,NA,1988-08-12,NA,NA,NA,NA,NA,NA
"13756","Chasselas",NA,"69S9",NA,1993,"","","","13/8/1993",NA,NA,NA,NA,1993-08-13,NA,NA,NA,NA,NA,NA
"13757","Chasselas",NA,"610A1",NA,1993,"","","","13/8/1993",NA,NA,NA,NA,1993-08-13,NA,NA,NA,NA,NA,NA
"13758","Chasselas",NA,"911A7",NA,1993,"","","","13/8/1993",NA,NA,NA,NA,1993-08-13,NA,NA,NA,NA,NA,NA
"13759","Chasselas",NA,"1213A6",NA,1993,"","","","13/8/1993",NA,NA,NA,NA,1993-08-13,NA,NA,NA,NA,NA,NA
