"","year","doy","species","phenophase","studyid","datasource","yr1981","intid","species.fact"
"34703",1984,117.273,"Parus caeruleus","reproduction","HMK038","kharouba",3,198,52
"34704",1985,112.273,"Parus caeruleus","reproduction","HMK038","kharouba",4,198,52
"34705",1986,116.818,"Parus caeruleus","reproduction","HMK038","kharouba",5,198,52
"34706",1987,117.273,"Parus caeruleus","reproduction","HMK038","kharouba",6,198,52
"34707",1988,115,"Parus caeruleus","reproduction","HMK038","kharouba",7,198,52
"34708",1989,109.773,"Parus caeruleus","reproduction","HMK038","kharouba",8,198,52
"34709",1990,106.136,"Parus caeruleus","reproduction","HMK038","kharouba",9,198,52
"34710",1991,110,"Parus caeruleus","reproduction","HMK038","kharouba",10,198,52
"34711",1992,111.818,"Parus caeruleus","reproduction","HMK038","kharouba",11,198,52
"34725",1993,116.591,"Parus caeruleus","reproduction","HMK038","kharouba",12,198,52
"34713",1994,110.455,"Parus caeruleus","reproduction","HMK038","kharouba",13,198,52
"34714",1995,119.091,"Parus caeruleus","reproduction","HMK038","kharouba",14,198,52
"34715",1996,119.091,"Parus caeruleus","reproduction","HMK038","kharouba",15,198,52
"34716",1997,118.182,"Parus caeruleus","reproduction","HMK038","kharouba",16,198,52
"34717",1998,113.864,"Parus caeruleus","reproduction","HMK038","kharouba",17,198,52
"34718",1999,107.273,"Parus caeruleus","reproduction","HMK038","kharouba",18,198,52
"34719",2000,110.455,"Parus caeruleus","reproduction","HMK038","kharouba",19,198,52
"34720",2001,115.227,"Parus caeruleus","reproduction","HMK038","kharouba",20,198,52
"34721",2002,111.364,"Parus caeruleus","reproduction","HMK038","kharouba",21,198,52
"34722",2003,116.364,"Parus caeruleus","reproduction","HMK038","kharouba",22,198,52
"34723",2004,111.364,"Parus caeruleus","reproduction","HMK038","kharouba",23,198,52
"34724",2005,109.773,"Parus caeruleus","reproduction","HMK038","kharouba",24,198,52
"35083",1985,40.6349,"Parus_a ater","reproduction","HMK048","kharouba",4,215,53
"35084",1986,50.9524,"Parus_a ater","reproduction","HMK048","kharouba",5,215,53
"35085",1987,41.0317,"Parus_a ater","reproduction","HMK048","kharouba",6,215,53
"35086",1988,39.0476,"Parus_a ater","reproduction","HMK048","kharouba",7,215,53
"35101",1989,33.4921,"Parus_a ater","reproduction","HMK048","kharouba",8,215,53
"35089",1990,27.5397,"Parus_a ater","reproduction","HMK048","kharouba",9,215,53
"35090",1992,34.2857,"Parus_a ater","reproduction","HMK048","kharouba",11,215,53
"35091",1996,44.2063,"Parus_a ater","reproduction","HMK048","kharouba",15,215,53
"35092",1997,30.7143,"Parus_a ater","reproduction","HMK048","kharouba",16,215,53
"35093",1998,33.8889,"Parus_a ater","reproduction","HMK048","kharouba",17,215,53
"35094",1999,34.6825,"Parus_a ater","reproduction","HMK048","kharouba",18,215,53
"35095",2000,27.5397,"Parus_a ater","reproduction","HMK048","kharouba",19,215,53
"35105",2001,41.8254,"Parus_a ater","reproduction","HMK048","kharouba",20,215,53
"35102",2002,33.4921,"Parus_a ater","reproduction","HMK048","kharouba",21,215,53
"35103",2003,35.0794,"Parus_a ater","reproduction","HMK048","kharouba",22,215,53
"35104",2004,35.4762,"Parus_a ater","reproduction","HMK048","kharouba",23,215,53
"33850",1961,93.9847,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33851",1963,109.746,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33852",1964,108.713,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33853",1965,109.93,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33854",1967,105.435,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33855",1968,98.5127,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33856",1969,112.715,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33857",1970,109.949,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33845",1972,99.7395,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33846",1973,109.613,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33847",1974,92.4743,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33848",1975,108.755,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33849",1976,106.161,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33859",1977,93.8708,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33860",1978,106.688,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33861",1979,105.999,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33858",1980,109.986,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33862",1981,96.656,"Parus1 major","reproduction","HMK027","kharouba",0,177,54
"33863",1982,102.028,"Parus1 major","reproduction","HMK027","kharouba",1,177,54
"33828",1983,101.165,"Parus1 major","reproduction","HMK027","kharouba",2,177,54
"33829",1984,107.923,"Parus1 major","reproduction","HMK027","kharouba",3,177,54
"33830",1985,100.48,"Parus1 major","reproduction","HMK027","kharouba",4,177,54
"33831",1986,108.103,"Parus1 major","reproduction","HMK027","kharouba",5,177,54
"33832",1988,102.05,"Parus1 major","reproduction","HMK027","kharouba",7,177,54
"33833",1989,92.7025,"Parus1 major","reproduction","HMK027","kharouba",8,177,54
"33834",1990,91.321,"Parus1 major","reproduction","HMK027","kharouba",9,177,54
"33835",1991,97.0387,"Parus1 major","reproduction","HMK027","kharouba",10,177,54
"33836",1993,103.627,"Parus1 major","reproduction","HMK027","kharouba",12,177,54
"33837",1994,91.5091,"Parus1 major","reproduction","HMK027","kharouba",13,177,54
"33838",1995,105.019,"Parus1 major","reproduction","HMK027","kharouba",14,177,54
"33839",1997,99.8313,"Parus1 major","reproduction","HMK027","kharouba",16,177,54
"33840",1999,96.376,"Parus1 major","reproduction","HMK027","kharouba",18,177,54
"33841",2000,101.921,"Parus1 major","reproduction","HMK027","kharouba",19,177,54
"33842",2002,94.6556,"Parus1 major","reproduction","HMK027","kharouba",21,177,54
"33843",2003,105.049,"Parus1 major","reproduction","HMK027","kharouba",22,177,54
"33844",2004,98.4726,"Parus1 major","reproduction","HMK027","kharouba",23,177,54
"35282",1985,51.8275,"Parus2 caeruleus","reproduction","HMK048","kharouba",4,220,55
"35283",1986,58.0211,"Parus2 caeruleus","reproduction","HMK048","kharouba",5,220,55
"35284",1987,48.6836,"Parus2 caeruleus","reproduction","HMK048","kharouba",6,220,55
"35285",1988,49.0491,"Parus2 caeruleus","reproduction","HMK048","kharouba",7,220,55
"35286",1989,45.1485,"Parus2 caeruleus","reproduction","HMK048","kharouba",8,220,55
"35274",1990,38.9149,"Parus2 caeruleus","reproduction","HMK048","kharouba",9,220,55
"35275",1992,45.0885,"Parus2 caeruleus","reproduction","HMK048","kharouba",11,220,55
"35276",1993,44.6802,"Parus2 caeruleus","reproduction","HMK048","kharouba",12,220,55
"35277",1994,45.8252,"Parus2 caeruleus","reproduction","HMK048","kharouba",13,220,55
"35278",1995,46.9703,"Parus2 caeruleus","reproduction","HMK048","kharouba",14,220,55
"35279",1996,49.6716,"Parus2 caeruleus","reproduction","HMK048","kharouba",15,220,55
"35280",1997,44.9943,"Parus2 caeruleus","reproduction","HMK048","kharouba",16,220,55
"35281",1998,44.9714,"Parus2 caeruleus","reproduction","HMK048","kharouba",17,220,55
"35287",1999,42.6214,"Parus2 caeruleus","reproduction","HMK048","kharouba",18,220,55
"35268",2000,41.0508,"Parus2 caeruleus","reproduction","HMK048","kharouba",19,220,55
"35269",2001,48.0183,"Parus2 caeruleus","reproduction","HMK048","kharouba",20,220,55
"35270",2002,42.9497,"Parus2 caeruleus","reproduction","HMK048","kharouba",21,220,55
"35271",2003,40.9909,"Parus2 caeruleus","reproduction","HMK048","kharouba",22,220,55
"35272",2004,41.7476,"Parus2 caeruleus","reproduction","HMK048","kharouba",23,220,55
"35273",2005,38.2324,"Parus2 caeruleus","reproduction","HMK048","kharouba",24,220,55
"34032",1961,112.7814,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34033",1962,123.9555,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34034",1963,119.9474,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34035",1964,125.8057,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34036",1965,121.0405,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34037",1966,125.8988,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34038",1967,120.3117,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34039",1968,122.6478,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34040",1969,126.0202,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34041",1970,126.5061,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34042",1971,125.0486,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34043",1975,123.4696,"Parus2 major","reproduction","HMK028","kharouba",0,180,56
"34044",1983,120.5547,"Parus2 major","reproduction","HMK028","kharouba",2,180,56
"34045",1984,129.9352,"Parus2 major","reproduction","HMK028","kharouba",3,180,56
"34046",1985,116.9109,"Parus2 major","reproduction","HMK028","kharouba",4,180,56
"34047",1986,130.1498,"Parus2 major","reproduction","HMK028","kharouba",5,180,56
"34048",1987,113.6316,"Parus2 major","reproduction","HMK028","kharouba",6,180,56
"34049",1988,124.7126,"Parus2 major","reproduction","HMK028","kharouba",7,180,56
"34050",1993,112.5385,"Parus2 major","reproduction","HMK028","kharouba",12,180,56
"34051",1994,118.6113,"Parus2 major","reproduction","HMK028","kharouba",13,180,56
"34052",1995,109.9879,"Parus2 major","reproduction","HMK028","kharouba",14,180,56
"34053",1996,121.4332,"Parus2 major","reproduction","HMK028","kharouba",15,180,56
"34054",1997,104.5223,"Parus2 major","reproduction","HMK028","kharouba",16,180,56
"34055",1998,116.9109,"Parus2 major","reproduction","HMK028","kharouba",17,180,56
"34056",1999,114.1174,"Parus2 major","reproduction","HMK028","kharouba",18,180,56
"34057",2000,117.5466,"Parus2 major","reproduction","HMK028","kharouba",19,180,56
"34058",2001,122.9838,"Parus2 major","reproduction","HMK028","kharouba",20,180,56
"34059",2002,104.8866,"Parus2 major","reproduction","HMK028","kharouba",21,180,56
"34060",2003,115.0891,"Parus2 major","reproduction","HMK028","kharouba",22,180,56
"34061",2004,111.2308,"Parus2 major","reproduction","HMK028","kharouba",23,180,56
"34062",2005,113.996,"Parus2 major","reproduction","HMK028","kharouba",24,180,56
"34063",2006,117.0324,"Parus2 major","reproduction","HMK028","kharouba",25,180,56
"35394",1998,41.8417,"Parus3 caeruleus","reproduction","HMK051","kharouba",17,237,57
"35406",1999,39.7219,"Parus3 caeruleus","reproduction","HMK051","kharouba",18,237,57
"35407",2000,40.3183,"Parus3 caeruleus","reproduction","HMK051","kharouba",19,237,57
"35408",2001,41.2158,"Parus3 caeruleus","reproduction","HMK051","kharouba",20,237,57
"35409",2002,35.1743,"Parus3 caeruleus","reproduction","HMK051","kharouba",21,237,57
"35410",2003,44.2183,"Parus3 caeruleus","reproduction","HMK051","kharouba",22,237,57
"35411",2004,37.5726,"Parus3 caeruleus","reproduction","HMK051","kharouba",23,237,57
"35412",2005,40.2803,"Parus3 caeruleus","reproduction","HMK051","kharouba",24,237,57
"35413",2006,38.1613,"Parus3 caeruleus","reproduction","HMK051","kharouba",25,237,57
"35414",2007,40.5658,"Parus3 caeruleus","reproduction","HMK051","kharouba",26,237,57
"35415",2008,38.145,"Parus3 caeruleus","reproduction","HMK051","kharouba",27,237,57
"35416",2009,43.2673,"Parus3 caeruleus","reproduction","HMK051","kharouba",28,237,57
"35417",2010,45.3716,"Parus3 caeruleus","reproduction","HMK051","kharouba",29,237,57
"35405",2011,41.4407,"Parus3 caeruleus","reproduction","HMK051","kharouba",30,237,57
"34738",1980,122.045,"Parus3 major","reproduction","HMK038","kharouba",0,199,58
"34739",1981,110.455,"Parus3 major","reproduction","HMK038","kharouba",0,199,58
"34740",1982,123.636,"Parus3 major","reproduction","HMK038","kharouba",1,199,58
"34741",1983,113.636,"Parus3 major","reproduction","HMK038","kharouba",2,199,58
"34742",1984,122.727,"Parus3 major","reproduction","HMK038","kharouba",3,199,58
"34743",1985,117.5,"Parus3 major","reproduction","HMK038","kharouba",4,199,58
"34744",1986,117.273,"Parus3 major","reproduction","HMK038","kharouba",5,199,58
"34745",1987,115.909,"Parus3 major","reproduction","HMK038","kharouba",6,199,58
"34746",1988,119.318,"Parus3 major","reproduction","HMK038","kharouba",7,199,58
"34747",1989,112.273,"Parus3 major","reproduction","HMK038","kharouba",8,199,58
"34748",1990,107.5,"Parus3 major","reproduction","HMK038","kharouba",9,199,58
"34749",1991,118.182,"Parus3 major","reproduction","HMK038","kharouba",10,199,58
"34750",1992,113.182,"Parus3 major","reproduction","HMK038","kharouba",11,199,58
"34751",1993,118.182,"Parus3 major","reproduction","HMK038","kharouba",12,199,58
"34766",1994,112.727,"Parus3 major","reproduction","HMK038","kharouba",13,199,58
"34767",1995,119.091,"Parus3 major","reproduction","HMK038","kharouba",14,199,58
"34768",1996,116.818,"Parus3 major","reproduction","HMK038","kharouba",15,199,58
"34769",1997,122.045,"Parus3 major","reproduction","HMK038","kharouba",16,199,58
"34770",1998,116.136,"Parus3 major","reproduction","HMK038","kharouba",17,199,58
"34771",1999,107.955,"Parus3 major","reproduction","HMK038","kharouba",18,199,58
"34772",2000,111.591,"Parus3 major","reproduction","HMK038","kharouba",19,199,58
"34773",2001,117.955,"Parus3 major","reproduction","HMK038","kharouba",20,199,58
"34774",2002,114.545,"Parus3 major","reproduction","HMK038","kharouba",21,199,58
"34775",2003,117.955,"Parus3 major","reproduction","HMK038","kharouba",22,199,58
"34776",2004,111.136,"Parus3 major","reproduction","HMK038","kharouba",23,199,58
"34777",2005,110.227,"Parus3 major","reproduction","HMK038","kharouba",24,199,58
"35315",1985,46.155,"Parus4a major","reproduction","HMK048","kharouba",4,221,59
"35316",1986,55.8982,"Parus4a major","reproduction","HMK048","kharouba",5,221,59
"35317",1987,45.3316,"Parus4a major","reproduction","HMK048","kharouba",6,221,59
"35318",1988,48.4397,"Parus4a major","reproduction","HMK048","kharouba",7,221,59
"35319",1989,44.9016,"Parus4a major","reproduction","HMK048","kharouba",8,221,59
"35320",1990,41.757,"Parus4a major","reproduction","HMK048","kharouba",9,221,59
"35321",1992,40.5486,"Parus4a major","reproduction","HMK048","kharouba",11,221,59
"35322",1993,45.9976,"Parus4a major","reproduction","HMK048","kharouba",12,221,59
"35323",1994,43.6314,"Parus4a major","reproduction","HMK048","kharouba",13,221,59
"35324",1995,48.302,"Parus4a major","reproduction","HMK048","kharouba",14,221,59
"35325",1996,48.2852,"Parus4a major","reproduction","HMK048","kharouba",15,221,59
"35326",1997,42.0127,"Parus4a major","reproduction","HMK048","kharouba",16,221,59
"35327",1998,43.5527,"Parus4a major","reproduction","HMK048","kharouba",17,221,59
"35301",1999,41.5799,"Parus4a major","reproduction","HMK048","kharouba",18,221,59
"35302",2000,38.8315,"Parus4a major","reproduction","HMK048","kharouba",19,221,59
"35303",2001,50.1371,"Parus4a major","reproduction","HMK048","kharouba",20,221,59
"35304",2002,43.8675,"Parus4a major","reproduction","HMK048","kharouba",21,221,59
"35305",2003,41.1134,"Parus4a major","reproduction","HMK048","kharouba",22,221,59
"35306",2004,41.4816,"Parus4a major","reproduction","HMK048","kharouba",23,221,59
"35307",2005,36.3894,"Parus4a major","reproduction","HMK048","kharouba",24,221,59
"35154",1985,46.155,"Parus4b major","reproduction","HMK048","kharouba",4,217,60
"35155",1986,55.8982,"Parus4b major","reproduction","HMK048","kharouba",5,217,60
"35143",1987,45.3316,"Parus4b major","reproduction","HMK048","kharouba",6,217,60
"35144",1988,48.4397,"Parus4b major","reproduction","HMK048","kharouba",7,217,60
"35149",1989,44.9016,"Parus4b major","reproduction","HMK048","kharouba",8,217,60
"35146",1990,41.757,"Parus4b major","reproduction","HMK048","kharouba",9,217,60
"35147",1992,40.5486,"Parus4b major","reproduction","HMK048","kharouba",11,217,60
"35148",1996,48.2852,"Parus4b major","reproduction","HMK048","kharouba",15,217,60
"35163",1997,42.0127,"Parus4b major","reproduction","HMK048","kharouba",16,217,60
"35164",1998,43.5527,"Parus4b major","reproduction","HMK048","kharouba",17,217,60
"35161",1999,41.5799,"Parus4b major","reproduction","HMK048","kharouba",18,217,60
"35162",2000,38.8315,"Parus4b major","reproduction","HMK048","kharouba",19,217,60
"35166",2001,50.1371,"Parus4b major","reproduction","HMK048","kharouba",20,217,60
"35165",2002,43.8675,"Parus4b major","reproduction","HMK048","kharouba",21,217,60
"35168",2003,41.1134,"Parus4b major","reproduction","HMK048","kharouba",22,217,60
"35169",2004,41.4816,"Parus4b major","reproduction","HMK048","kharouba",23,217,60
"35392",1996,46.9047,"Parus6 major","reproduction","HMK051","kharouba",15,236,61
"35393",1997,59.4296,"Parus6 major","reproduction","HMK051","kharouba",16,236,61
"35382",1998,47.8076,"Parus6 major","reproduction","HMK051","kharouba",17,236,61
"35383",1999,47.1877,"Parus6 major","reproduction","HMK051","kharouba",18,236,61
"35384",2000,48.0969,"Parus6 major","reproduction","HMK051","kharouba",19,236,61
"35385",2001,43.8103,"Parus6 major","reproduction","HMK051","kharouba",20,236,61
